raw,type,extend,xvalue,yvalue,zvalue,time,seconds
9.79E+11,1,3,4.237737,-8.959103,0.9696517,1.06E+11,106.3652838
9.79E+11,1,3,4.1371803,-8.702923,0.7637503,1.06E+11,106.3852686
9.79E+11,1,3,3.9791632,-8.291121,0.7637503,1.06E+11,106.405529
9.79E+11,1,3,3.9217024,-8.394072,0.7685388,1.06E+11,106.4251995
9.79E+11,1,3,4.0557775,-8.7053175,0.92176765,1.06E+11,106.4451502
9.79E+11,1,3,3.9480386,-9.040505,0.7206547,1.06E+11,106.4651267
9.79E+11,1,3,3.821146,-9.028535,0.48362875,1.06E+11,106.4850704
9.79E+11,1,3,3.6703112,-8.9279785,0.82121116,1.07E+11,106.5050517
9.79E+11,1,3,3.4620156,-9.41879,0.9528923,1.07E+11,106.5250215
9.79E+11,1,3,3.5458126,-9.933543,0.93852705,1.07E+11,106.5454174
9.79E+11,1,3,3.58412,-9.502586,0.5386954,1.07E+11,106.5649154
9.79E+11,1,3,3.596091,-8.901642,0.045489833,1.07E+11,106.5848806
9.79E+11,1,3,3.3854012,-9.909601,0.33758244,1.07E+11,106.6049005
9.79E+11,1,3,3.53863,-10.333375,0.6512229,1.07E+11,106.6248259
9.80E+11,1,3,3.6942532,-10.04607,0.7565677,1.07E+11,106.6459186
9.80E+11,1,3,3.809175,-10.254366,0.46926352,1.07E+11,106.6646952
9.80E+11,1,3,4.0342298,-10.228029,0.533907,1.07E+11,106.6846851
9.80E+11,1,3,3.70383,-9.6845455,0.39743748,1.07E+11,106.70465
9.80E+11,1,3,3.53863,-10.783484,0.521936,1.07E+11,106.7246149
9.80E+11,1,3,3.775656,-10.881647,1.0414777,1.07E+11,106.7445954
9.80E+11,1,3,3.6128504,-9.397242,0.7469909,1.07E+11,106.7645891
9.80E+11,1,3,3.6296098,-9.471462,0.074220255,1.07E+11,106.7845023
9.80E+11,1,3,3.3734303,-10.029311,0.557849,1.07E+11,106.8044803
9.80E+11,1,3,3.2489316,-9.3733,0.6751649,1.07E+11,106.8243992
9.80E+11,1,3,3.4476504,-9.150639,0.92895025,1.07E+11,106.844394
9.80E+11,1,3,3.2561142,-9.533711,0.50996494,1.07E+11,106.8643442
9.80E+11,1,3,3.0669725,-9.069236,0.39504328,1.07E+11,106.8843053
9.80E+11,1,3,3.0454245,-8.765172,0.04070143,1.07E+11,106.9042737
9.80E+11,1,3,2.9472623,-8.731653,0.4405331,1.07E+11,106.9242003
9.80E+11,1,3,2.72939,-9.320627,0.78050977,1.07E+11,106.9442008
9.80E+11,1,3,2.8299465,-9.512163,0.79726917,1.07E+11,106.963774
9.80E+11,1,3,2.8491,-9.947908,0.50996494,1.07E+11,106.9836979
9.80E+11,1,3,2.7868507,-10.180145,0.50038815,1.07E+11,107.0036994
9.80E+11,1,3,2.8754363,-9.967062,0.44771573,1.07E+11,107.0236178
9.80E+11,1,3,2.980781,-9.7084875,0.5434838,1.07E+11,107.0435766
9.80E+11,1,3,2.837129,-9.6845455,0.51954174,1.07E+11,107.0635381
9.80E+11,1,3,3.052607,-9.148245,0.24899697,1.07E+11,107.0834966
9.80E+11,1,3,3.2345665,-9.186552,0.34237084,1.07E+11,107.1034651
9.80E+11,1,3,3.2513258,-10.072407,1.1587936,1.07E+11,107.1234898
9.80E+11,1,3,3.7014358,-10.228029,1.2952632,1.07E+11,107.1431715
9.80E+11,1,3,3.8283286,-9.105149,0.20829555,1.07E+11,107.1633648
9.80E+11,1,3,3.4380736,-8.336611,-0.4237737,1.07E+11,107.1833834
9.80E+11,1,3,3.13401,-9.078813,0.39743748,1.07E+11,107.2032731
9.80E+11,1,3,3.2992098,-10.187328,1.4820108,1.07E+11,107.2232565
9.80E+11,1,3,3.4165258,-10.922348,1.9560628,1.07E+11,107.2432478
9.80E+11,1,3,3.4763808,-10.5704,1.436521,1.07E+11,107.2631762
9.80E+11,1,3,3.715801,-8.875306,-0.16519992,1.07E+11,107.2831289
9.80E+11,1,3,3.6104562,-9.169792,-0.33997664,1.07E+11,107.3031226
9.80E+11,1,3,3.0382419,-10.860099,1.5466543,1.07E+11,107.3230499
9.80E+11,1,3,3.3303347,-12.014104,2.7030537,1.07E+11,107.3430855
9.80E+11,1,3,3.7469256,-10.939108,2.1643584,1.07E+11,107.3629775
9.80E+11,1,3,3.3614593,-8.453926,1.0366893,1.07E+11,107.3830023
9.80E+11,1,3,3.1986535,-6.801927,0.35673606,1.07E+11,107.4028901
9.80E+11,1,3,3.241749,-6.131551,0.14604631,1.07E+11,107.4229202
9.80E+11,1,3,2.837129,-5.1571107,0.5746084,1.07E+11,107.4428006
9.80E+11,1,3,1.9416976,-5.386954,1.3623008,1.07E+11,107.4628547
9.80E+11,1,3,1.352724,-10.457873,4.6686935,1.07E+11,107.4827847
9.80E+11,1,3,1.6256629,-17.597382,7.4148426,1.08E+11,107.5027758
9.80E+11,1,3,3.004723,-12.8448925,3.0693667,1.08E+11,107.5228403
9.80E+11,1,3,5.097255,-6.9024835,-1.0366893,1.08E+11,107.5426801
9.80E+11,1,3,7.038953,-1.9033904,0.581791,1.08E+11,107.5625836
9.80E+11,1,3,7.28795,-4.5633483,3.1004913,1.08E+11,107.5826307
9.80E+11,1,3,5.3342814,-11.195287,6.9838862,1.08E+11,107.6025505
9.80E+11,1,3,3.8618474,-12.308591,6.885724,1.08E+11,107.6225541
9.81E+11,1,3,3.1603463,-9.64145,5.5042696,1.08E+11,107.6424984
9.81E+11,1,3,2.8323407,-8.693346,4.9320555,1.08E+11,107.6624157
9.81E+11,1,3,2.4851813,-8.286332,4.9919105,1.08E+11,107.6824254
9.81E+11,1,3,2.3391352,-6.9599442,4.5441947,1.08E+11,107.7023532
9.81E+11,1,3,2.5067291,-6.145916,4.4005427,1.08E+11,107.7222867
9.81E+11,1,3,2.7581203,-6.751649,4.5657425,1.08E+11,107.7422977
9.81E+11,1,3,2.9137435,-7.347805,4.6710877,1.08E+11,107.7621882
9.81E+11,1,3,2.645593,-7.943961,4.2425256,1.08E+11,107.7821882
9.81E+11,1,3,2.89459,-8.101978,4.197036,1.08E+11,107.8021905
9.81E+11,1,3,3.071761,-8.1642275,4.0821137,1.08E+11,107.8220777
9.81E+11,1,3,3.1483753,-7.714118,4.249708,1.08E+11,107.8420446
9.81E+11,1,3,2.9520507,-8.185776,4.522647,1.08E+11,107.8620537
9.81E+11,1,3,2.873042,-8.686164,4.687847,1.08E+11,107.8819562
9.81E+11,1,3,2.882619,-9.01417,4.7500963,1.08E+11,107.9019187
9.81E+11,1,3,2.7389667,-8.858546,4.2880154,1.08E+11,107.9219048
9.81E+11,1,3,2.8898015,-8.801085,4.185065,1.08E+11,107.9418895
9.81E+11,1,3,2.9616275,-8.868123,4.232949,1.08E+11,107.9618042
9.81E+11,1,3,2.846706,-8.726865,4.402937,1.08E+11,107.9817709
9.81E+11,1,3,2.7868507,-8.556877,4.2880154,1.08E+11,108.0017246
9.81E+11,1,3,2.80361,-8.396465,4.156334,1.08E+11,108.0218326
9.81E+11,1,3,2.6431987,-8.573636,4.132392,1.08E+11,108.041687
9.81E+11,1,3,2.4181437,-8.6574335,4.134786,1.08E+11,108.0616007
9.81E+11,1,3,2.291251,-8.889671,4.156334,1.08E+11,108.0815612
9.81E+11,1,3,2.4229321,-8.801085,4.3957543,1.08E+11,108.101528
9.81E+11,1,3,2.3894134,-8.631097,4.5154643,1.08E+11,108.1214877
9.81E+11,1,3,2.3343468,-8.504205,4.4556093,1.08E+11,108.1402424
9.81E+11,1,3,2.2481554,-8.468291,4.4963107,1.08E+11,108.161415
9.81E+11,1,3,2.1859062,-8.564059,4.6519337,1.08E+11,108.1813856
9.81E+11,1,3,2.2744915,-8.42759,4.5274353,1.08E+11,108.2013407
9.81E+11,1,3,2.2649148,-8.236053,4.357447,1.08E+11,108.2212999
9.81E+11,1,3,2.0949266,-8.310274,4.280833,1.08E+11,108.2412964
9.81E+11,1,3,1.9728222,-8.37013,4.4963107,1.08E+11,108.2612143
9.81E+11,1,3,1.9847932,-8.23366,4.6016555,1.08E+11,108.2812202
9.81E+11,1,3,2.0518308,-8.331821,4.6471453,1.08E+11,108.3011307
9.81E+11,1,3,2.2409728,-8.53054,4.501099,1.08E+11,108.3211004
9.81E+11,1,3,2.3247697,-8.415619,4.225766,1.08E+11,108.3410562
9.81E+11,1,3,2.2481554,-8.439561,4.074931,1.08E+11,108.3610261
9.81E+11,1,3,2.0949266,-8.595184,4.213795,1.08E+11,108.380981
9.81E+11,1,3,2.0278888,-8.836999,4.6255975,1.08E+11,108.4009383
9.81E+11,1,3,2.0350714,-8.822633,4.6591167,1.08E+11,108.4209103
9.81E+11,1,3,2.111686,-8.719683,4.43885,1.08E+11,108.4408666
9.81E+11,1,3,2.1164744,-8.566454,4.211401,1.08E+11,108.4608656
9.81E+11,1,3,2.1212628,-8.645462,4.0773253,1.08E+11,108.480787
9.81E+11,1,3,2.1068976,-8.755595,4.3047748,1.09E+11,108.5007457
9.81E+11,1,3,2.006341,-8.710106,4.4340615,1.09E+11,108.5207073
9.81E+11,1,3,1.9512744,-8.717288,4.5058875,1.09E+11,108.5406649
9.81E+11,1,3,2.006341,-8.74123,4.5418005,1.09E+11,108.5606456
9.81E+11,1,3,2.0470424,-8.74123,4.4125137,1.09E+11,108.5805979
9.81E+11,1,3,2.0973208,-9.153033,4.4101195,1.09E+11,108.600592
9.81E+11,1,3,2.0757728,-9.248801,4.3287168,1.09E+11,108.6205081
9.82E+11,1,3,2.0111294,-9.232041,4.0557775,1.09E+11,108.6404741
9.82E+11,1,3,2.054225,-9.074024,3.7229836,1.09E+11,108.6604952
9.82E+11,1,3,2.1811178,-8.987833,3.6272156,1.09E+11,108.6804132
9.82E+11,1,3,1.9656396,-9.55047,3.8762126,1.09E+11,108.7004241
9.82E+11,1,3,1.8148049,-10.536881,4.0797195,1.09E+11,108.7203253
9.82E+11,1,3,1.5562311,-11.15698,4.158728,1.09E+11,108.7403319
9.82E+11,1,3,1.4077905,-10.852917,3.6942532,1.09E+11,108.7602479
9.82E+11,1,3,1.697489,-9.770737,3.1316159,1.09E+11,108.780254
9.82E+11,1,3,1.8770541,-8.731653,2.8682537,1.09E+11,108.8001625
9.82E+11,1,3,1.7932571,-8.212111,3.1364043,1.09E+11,108.8201952
9.82E+11,1,3,1.3503298,-8.128315,3.3542767,1.09E+11,108.8400922
9.82E+11,1,3,1.0654198,-7.979874,3.58412,1.09E+11,108.8600527
9.82E+11,1,3,1.1204864,-8.911219,3.7325604,1.09E+11,108.8800164
9.82E+11,1,3,1.151611,-10.031705,3.9240966,1.09E+11,108.900012
9.82E+11,1,3,1.5825673,-9.828198,4.144363,1.09E+11,108.9199265
9.82E+11,1,3,1.8243817,-9.064447,3.9360676,1.09E+11,108.9399493
9.82E+11,1,3,1.4508862,-7.9008656,3.9576154,1.09E+11,108.9598634
9.82E+11,1,3,1.2018893,-6.945579,3.53863,1.09E+11,108.9798532
9.82E+11,1,3,0.90740246,-7.52737,3.8283286,1.09E+11,108.9997385
9.82E+11,1,3,0.641646,-8.700529,4.390966,1.09E+11,109.0197211
9.82E+11,1,3,0.35194764,-8.535329,4.4603977,1.09E+11,109.0396612
9.82E+11,1,3,0.011971008,-7.5321584,3.7493198,1.09E+11,109.0596387
9.82E+11,1,3,0.1436521,-7.5345526,3.6655228,1.09E+11,109.0796383
9.82E+11,1,3,0.8475474,-9.160215,4.0797195,1.09E+11,109.099552
9.82E+11,1,3,1.2378023,-10.244789,4.1419687,1.09E+11,109.1195711
9.82E+11,1,3,0.7038953,-9.773131,3.4141316,1.09E+11,109.1402232
9.82E+11,1,3,0.641646,-8.920795,3.2225955,1.09E+11,109.1594518
9.82E+11,1,3,0.7374141,-8.571242,3.3901896,1.09E+11,109.17937
9.82E+11,1,3,0.7182605,-9.186552,4.0797195,1.09E+11,109.1994505
9.82E+11,1,3,0.9576807,-10.177752,4.084508,1.09E+11,109.2192995
9.82E+11,1,3,1.0462662,-9.842564,3.4356794,1.09E+11,109.2393419
9.82E+11,1,3,1.091756,-9.035717,2.8898015,1.09E+11,109.2594419
9.82E+11,1,3,1.1994951,-8.508993,2.8443117,1.09E+11,109.2792035
9.82E+11,1,3,1.1300632,-9.370906,4.0342298,1.09E+11,109.2991839
9.82E+11,1,3,1.661576,-9.981427,4.2880154,1.09E+11,109.3191307
9.82E+11,1,3,1.8794483,-8.9279785,3.6367924,1.09E+11,109.3391434
9.82E+11,1,3,1.7262194,-7.615956,2.9017725,1.09E+11,109.3590483
9.82E+11,1,3,1.982399,-7.5106106,3.1196449,1.09E+11,109.3790581
9.82E+11,1,3,2.0685902,-8.635885,4.024653,1.09E+11,109.3989754
9.82E+11,1,3,2.3702598,-9.172187,4.2425256,1.09E+11,109.418957
9.82E+11,1,3,2.408567,-8.640674,3.881001,1.09E+11,109.4389148
9.82E+11,1,3,2.231396,-8.7125,3.7541082,1.09E+11,109.4588731
9.82E+11,1,3,2.2625206,-9.576807,3.9432502,1.09E+11,109.4788291
9.82E+11,1,3,2.4372973,-10.134656,4.1659107,1.09E+11,109.4988287
9.82E+11,1,3,2.315193,-10.903194,4.369418,1.10E+11,109.5187656
9.82E+11,1,3,1.7405846,-11.348516,4.2521024,1.10E+11,109.5387552
9.82E+11,1,3,1.5969325,-10.972627,3.9384618,1.10E+11,109.5586597
9.82E+11,1,3,0.90740246,-10.874464,3.5482068,1.10E+11,109.5786649
9.82E+11,1,3,0.07182605,-11.238382,3.8355112,1.10E+11,109.5985813
9.82E+11,1,3,-0.035913024,-10.402806,4.6591167,1.10E+11,109.6185951
9.82E+11,1,3,-0.40940848,-9.483433,3.715801,1.10E+11,109.6385149
9.83E+11,1,3,-0.7757214,-8.832211,3.1794999,1.10E+11,109.6585174
9.83E+11,1,3,-0.80445176,-7.264008,2.777274,1.10E+11,109.6784424
9.83E+11,1,3,-0.7134721,-6.682217,2.6408045,1.10E+11,109.6984599
9.83E+11,1,3,-0.91219085,-6.634333,2.6551697,1.10E+11,109.7183689
9.83E+11,1,3,-0.92655605,-6.5696893,2.1906946,1.10E+11,109.7371333
9.83E+11,1,3,-0.8379706,-5.9041014,1.3335704,1.10E+11,109.7582442
9.83E+11,1,3,-1.412579,-7.7811556,0.8810662,1.10E+11,109.7782612
9.83E+11,1,3,-2.8658595,-13.081918,5.681441,1.10E+11,109.7981936
9.83E+11,1,3,-1.6352397,-20.590134,8.791509,1.10E+11,109.8183398
9.83E+11,1,3,3.478775,-10.445902,0.8738836,1.10E+11,109.838249
9.83E+11,1,3,9.85214,4.024653,-4.5058875,1.10E+11,109.8585192
9.83E+11,1,3,8.130709,-4.3742065,0.51235914,1.10E+11,109.8779713
9.83E+11,1,3,4.072537,-16.697163,8.882488,1.10E+11,109.8981632
9.83E+11,1,3,3.1962593,-14.738706,11.283873,1.10E+11,109.9179314
9.83E+11,1,3,3.9839516,-6.7708025,5.437232,1.10E+11,109.9379531
9.83E+11,1,3,4.0414124,-3.1196449,3.359065,1.10E+11,109.9578457
9.83E+11,1,3,3.442862,-6.363788,4.757279,1.10E+11,109.9778597
9.83E+11,1,3,3.70383,-8.772355,6.143522,1.10E+11,109.9977671
9.83E+11,1,3,3.8642416,-7.3789296,5.9567738,1.10E+11,110.0177824
9.83E+11,1,3,3.6415808,-5.767632,4.280833,1.10E+11,110.0376923
9.83E+11,1,3,3.5482068,-8.157045,3.6391866,1.10E+11,110.0577084
9.83E+11,1,3,3.9432502,-9.787497,4.5681367,1.10E+11,110.0776237
9.83E+11,1,3,4.5872903,-8.0924015,5.0134583,1.10E+11,110.0976291
9.83E+11,1,3,4.900931,-6.9407907,5.1882353,1.10E+11,110.1175289
9.83E+11,1,3,4.6686935,-8.231265,4.134786,1.10E+11,110.1375122
9.83E+11,1,3,4.2281604,-9.325416,4.209007,1.10E+11,110.1574648
9.83E+11,1,3,3.8546648,-9.586384,6.385336,1.10E+11,110.1774731
9.83E+11,1,3,3.58412,-8.396465,6.483498,1.10E+11,110.1973752
9.83E+11,1,3,3.394978,-7.0461354,4.735731,1.10E+11,110.2173825
9.83E+11,1,3,2.9855695,-7.833828,4.0773253,1.10E+11,110.2372899
9.83E+11,1,3,2.5450363,-8.643068,4.0174704,1.10E+11,110.2573054
9.83E+11,1,3,2.1571758,-8.049306,4.175488,1.10E+11,110.2772169
9.83E+11,1,3,2.0087352,-8.341399,4.381389,1.10E+11,110.2972379
9.83E+11,1,3,1.8962077,-8.947132,4.4005427,1.10E+11,110.3171752
9.83E+11,1,3,1.8698715,-9.078813,3.5314474,1.10E+11,110.3371453
9.83E+11,1,3,2.2744915,-8.932767,2.7629087,1.10E+11,110.3570701
9.83E+11,1,3,2.3127987,-10.292673,2.267309,1.10E+11,110.3770168
9.83E+11,1,3,2.360683,-11.097125,3.2704794,1.10E+11,110.3973403
9.83E+11,1,3,2.4971523,-11.142614,3.2345665,1.10E+11,110.4169431
9.83E+11,1,3,2.3894134,-9.344569,2.0590134,1.10E+11,110.4369338
9.83E+11,1,3,2.5019407,-8.327033,1.1013328,1.10E+11,110.4568438
9.83E+11,1,3,3.526659,-10.1226845,2.5234885,1.10E+11,110.4768125
9.83E+11,1,3,3.4691982,-11.489774,3.3614593,1.10E+11,110.4958492
9.83E+11,1,3,3.1052797,-10.132261,2.825158,1.11E+11,110.5167268
9.83E+11,1,3,3.0885203,-7.5201874,2.0135236,1.11E+11,110.5367275
9.83E+11,1,3,3.095703,-6.6654577,1.6065093,1.11E+11,110.5566471
9.83E+11,1,3,3.2465374,-8.700529,3.550601,1.11E+11,110.5766774
9.83E+11,1,3,3.8738184,-10.019734,5.363012,1.11E+11,110.5965822
9.83E+11,1,3,3.4404678,-8.283937,4.27365,1.11E+11,110.6166057
9.83E+11,1,3,3.9240966,-6.564901,3.1124623,1.11E+11,110.6365244
9.84E+11,1,3,4.321534,-6.943185,3.8019924,1.11E+11,110.6565232
9.84E+11,1,3,3.9456444,-8.475474,5.329493,1.11E+11,110.6764406
9.84E+11,1,3,3.7852328,-8.47308,5.568913,1.11E+11,110.6964263
9.84E+11,1,3,4.2640734,-7.4268136,5.329493,1.11E+11,110.7163529
9.84E+11,1,3,4.5394063,-7.019799,5.0900726,1.11E+11,110.7363262
9.84E+11,1,3,4.4699745,-7.120356,5.2768207,1.11E+11,110.7563367
9.84E+11,1,3,4.1491513,-7.050924,5.604826,1.11E+11,110.7762259
9.84E+11,1,3,4.1539397,-7.1395097,5.580884,1.11E+11,110.7961942
9.84E+11,1,3,4.3143516,-6.8043213,5.7484784,1.11E+11,110.8162138
9.84E+11,1,3,4.297592,-6.3685765,5.7843914,1.11E+11,110.8361185
9.84E+11,1,3,4.819528,-6.7827735,6.291962,1.11E+11,110.8560979
9.84E+11,1,3,5.1020436,-7.445967,6.3542113,1.11E+11,110.8760256
9.84E+11,1,3,4.534618,-6.979098,6.227319,1.11E+11,110.8960305
9.84E+11,1,3,4.5872903,-5.889736,5.6982,1.11E+11,110.9159683
9.84E+11,1,3,5.0302176,-6.191406,5.932832,1.11E+11,110.9359286
9.84E+11,1,3,5.2768207,-7.086837,6.528988,1.11E+11,110.9559286
9.84E+11,1,3,5.4180784,-6.6774287,6.4140663,1.11E+11,110.9758384
9.84E+11,1,3,5.2409077,-5.779603,6.136339,1.11E+11,110.9958051
9.84E+11,1,3,5.425261,-5.571307,5.875371,1.11E+11,111.0158056
9.84E+11,1,3,5.403713,-5.9687448,5.6551046,1.11E+11,111.0357032
9.84E+11,1,3,5.17387,-7.2209125,6.5720835,1.11E+11,111.0557083
9.84E+11,1,3,5.2169657,-6.835446,6.4667387,1.11E+11,111.0756429
9.84E+11,1,3,4.9895163,-6.1387334,5.911284,1.11E+11,111.095625
9.84E+11,1,3,4.7524905,-5.9400144,5.6886234,1.11E+11,111.1155364
9.84E+11,1,3,4.8386817,-6.157887,5.9160724,1.11E+11,111.1355258
9.84E+11,1,3,4.8099513,-6.543353,6.0525417,1.11E+11,111.155468
9.84E+11,1,3,4.9224787,-6.3326635,6.0262055,1.11E+11,111.175434
9.84E+11,1,3,4.831499,-6.2584434,6.093243,1.11E+11,111.1958894
9.84E+11,1,3,4.7668557,-6.196194,6.0405707,1.11E+11,111.2153802
9.84E+11,1,3,5.011064,-6.2129536,5.973533,1.11E+11,111.2353454
9.84E+11,1,3,4.853047,-6.4619503,6.244078,1.11E+11,111.2553099
9.84E+11,1,3,4.795586,-6.8545995,6.6893997,1.11E+11,111.2752611
9.84E+11,1,3,4.9919105,-6.373365,6.7971387,1.11E+11,111.295276
9.84E+11,1,3,4.771644,-6.3446345,6.861782,1.11E+11,111.3151772
9.84E+11,1,3,4.5920787,-6.2823853,6.739678,1.11E+11,111.3351444
9.84E+11,1,3,4.355053,-6.133945,6.895301,1.11E+11,111.3551069
9.84E+11,1,3,4.5633483,-6.543353,7.395689,1.11E+11,111.3750712
9.84E+11,1,3,4.644751,-6.540959,7.577648,1.11E+11,111.3950377
9.84E+11,1,3,4.3023806,-6.191406,7.6734166,1.11E+11,111.4149951
9.84E+11,1,3,4.0892963,-5.911284,7.2592196,1.11E+11,111.4349645
9.84E+11,1,3,3.9336734,-6.0381765,6.7731967,1.11E+11,111.4549879
9.84E+11,1,3,3.5649664,-6.05733,7.563283,1.11E+11,111.4748876
9.84E+11,1,3,3.6655228,-5.947197,7.3789296,1.11E+11,111.4948542
9.84E+11,1,3,3.7469256,-6.160281,7.053318,1.12E+11,111.5148534
9.84E+11,1,3,3.7014358,-5.8801594,6.7803793,1.12E+11,111.5347647
9.84E+11,1,3,3.7780502,-5.7005944,6.528988,1.12E+11,111.5547234
9.84E+11,1,3,3.7541082,-6.751649,7.1945763,1.12E+11,111.5746915
9.84E+11,1,3,3.845088,-7.055712,8.042124,1.12E+11,111.5946514
9.84E+11,1,3,3.016694,-6.021417,6.4763155,1.12E+11,111.614615
9.84E+11,1,3,2.966416,-5.5760956,5.753267,1.12E+11,111.6346132
9.85E+11,1,3,3.6942532,-4.9057193,5.66947,1.12E+11,111.6545252
9.85E+11,1,3,3.5122938,-6.7013707,6.2847795,1.12E+11,111.6745364
9.85E+11,1,3,3.655946,-7.6734166,6.8905125,1.12E+11,111.694467
9.85E+11,1,3,3.58412,-7.264008,6.619968,1.12E+11,111.7144805
9.85E+11,1,3,3.821146,-6.742072,6.50744,1.12E+11,111.7343741
9.85E+11,1,3,3.6846764,-7.0365586,6.6247563,1.12E+11,111.7543371
9.85E+11,1,3,3.7253778,-6.5505357,6.0142345,1.12E+11,111.7743258
9.85E+11,1,3,3.53863,-5.9902925,5.741296,1.12E+11,111.7942997
9.85E+11,1,3,3.3327289,-6.265626,5.5880666,1.12E+11,111.8142195
9.85E+11,1,3,3.2465374,-6.4140663,5.4922986,1.12E+11,111.8341756
9.85E+11,1,3,3.2345665,-6.682217,5.6790466,1.12E+11,111.8541421
9.85E+11,1,3,3.2082303,-6.8426285,5.303157,1.12E+11,111.8741017
9.85E+11,1,3,3.2369606,-6.909666,5.2600613,1.12E+11,111.894105
9.85E+11,1,3,3.2369606,-6.9000893,5.1140146,1.12E+11,111.9140206
9.85E+11,1,3,3.3758245,-7.1107793,5.104438,1.12E+11,111.9339803
9.85E+11,1,3,3.4931402,-7.433996,5.4444146,1.12E+11,111.9539344
9.85E+11,1,3,3.655946,-8.042124,5.5617304,1.12E+11,111.9738972
9.85E+11,1,3,3.7445314,-8.348581,5.485116,1.12E+11,111.9938518
9.85E+11,1,3,3.763685,-7.991845,5.410896,1.12E+11,112.0138667
9.85E+11,1,3,3.8762126,-7.740454,5.374983,1.12E+11,112.033804
9.85E+11,1,3,3.8666358,-7.905654,5.386954,1.12E+11,112.0537329
9.85E+11,1,3,3.9193082,-8.173804,5.197812,1.12E+11,112.0737329
9.85E+11,1,3,3.8953662,-7.965509,5.171476,1.12E+11,112.0936718
9.85E+11,1,3,3.9097314,-7.5082164,5.17387,1.12E+11,112.1136124
9.85E+11,1,3,3.9001546,-7.405266,5.195418,1.12E+11,112.1333162
9.85E+11,1,3,3.845088,-7.419631,5.109226,1.12E+11,112.1535431
9.85E+11,1,3,3.904943,-7.3645644,4.9799395,1.12E+11,112.1734954
9.85E+11,1,3,3.9217024,-7.536947,4.8817773,1.12E+11,112.1934505
9.85E+11,1,3,4.156334,-7.302315,4.915296,1.12E+11,112.2134256
9.85E+11,1,3,4.560954,-7.1083846,4.807557,1.12E+11,112.2334131
9.85E+11,1,3,4.7309427,-7.098808,4.7764325,1.12E+11,112.2533288
9.85E+11,1,3,4.745308,-7.5082164,4.855441,1.12E+11,112.2733196
9.85E+11,1,3,4.915296,-7.515399,4.7620673,1.12E+11,112.2932822
9.85E+11,1,3,4.8937483,-7.0724716,4.534618,1.12E+11,112.3132642
9.85E+11,1,3,4.867412,-7.0940194,4.6232033,1.12E+11,112.3331871
9.85E+11,1,3,4.876989,-7.103596,4.6232033,1.12E+11,112.3531652
9.85E+11,1,3,5.0397944,-7.2065473,4.618415,1.12E+11,112.3731248
9.85E+11,1,3,5.267244,-7.5584946,4.855441,1.12E+11,112.3930833
9.85E+11,1,3,5.17387,-7.785944,4.9081135,1.12E+11,112.4130687
9.85E+11,1,3,5.17387,-7.6351094,4.7261543,1.12E+11,112.4330542
9.85E+11,1,3,5.159505,-7.740454,4.7907977,1.12E+11,112.4529462
9.85E+11,1,3,5.1140146,-7.8888946,4.8099513,1.12E+11,112.4729039
9.85E+11,1,3,5.035006,-7.654263,4.7860093,1.12E+11,112.4928658
9.85E+11,1,3,5.073313,-7.620744,4.829105,1.13E+11,112.5128738
9.85E+11,1,3,5.142745,-7.711724,4.9296613,1.13E+11,112.5327912
9.85E+11,1,3,5.142745,-7.680599,4.8362875,1.13E+11,112.5527531
9.85E+11,1,3,5.1355624,-7.615956,4.6950297,1.13E+11,112.5727152
9.85E+11,1,3,5.257667,-7.57286,4.663905,1.13E+11,112.592667
9.85E+11,1,3,5.221754,-7.4028716,4.6351743,1.13E+11,112.6126318
9.85E+11,1,3,5.2480903,-7.2544312,4.5418005,1.13E+11,112.6325892
9.86E+11,1,3,5.329493,-7.216124,4.546589,1.13E+11,112.6525544
9.86E+11,1,3,5.3821654,-7.28795,4.5034933,1.13E+11,112.6725183
9.86E+11,1,3,5.4180784,-7.335834,4.477157,1.13E+11,112.6924707
9.86E+11,1,3,5.497087,-7.323863,4.5058875,1.13E+11,112.7124434
9.86E+11,1,3,5.6120086,-7.323863,4.5394063,1.13E+11,112.732412
9.86E+11,1,3,5.6551046,-7.177817,4.4843397,1.13E+11,112.7523999
9.86E+11,1,3,5.705383,-6.9767036,4.2999864,1.13E+11,112.7723024
9.86E+11,1,3,5.777209,-7.017405,4.3263226,1.13E+11,112.792277
9.86E+11,1,3,5.8681884,-7.2113357,4.4077253,1.13E+11,112.8122343
9.86E+11,1,3,5.8825536,-7.3047094,4.4484267,1.13E+11,112.8321913
9.86E+11,1,3,5.825093,-7.2711906,4.3981485,1.13E+11,112.8521653
9.86E+11,1,3,5.829881,-7.1347213,4.307169,1.13E+11,112.8721182
9.86E+11,1,3,5.81791,-6.9479733,4.220978,1.13E+11,112.8920779
9.86E+11,1,3,5.7867856,-6.9599442,4.1156325,1.13E+11,112.9120392
9.86E+11,1,3,5.681441,-6.895301,4.06296,1.13E+11,112.9320002
9.86E+11,1,3,5.583278,-7.0006456,4.0940847,1.13E+11,112.9519572
9.86E+11,1,3,5.533,-7.067683,4.232949,1.13E+11,112.9719164
9.86E+11,1,3,5.6120086,-7.0724716,4.2401314,1.13E+11,112.9918784
9.86E+11,1,3,5.5856724,-7.192182,4.2305546,1.13E+11,113.0118384
9.86E+11,1,3,5.619191,-7.326257,4.309563,1.13E+11,113.0318051
9.86E+11,1,3,5.6335564,-7.249643,4.283227,1.13E+11,113.0517918
